cta_protocol_id,cta_protocol_no,submission_no,status_code,status_en,status_fr,start_date,end_date,nol_date,protocol_title_en,protocol_title_fr,conditions,manufacturer,brand_name_en,brand_name_fr,adult_male,adult_female,pediatric,last_update
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200930 08:32:04 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20200924 08:25:44 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200924 08:25:44 GMT
57705,AP-RECAP-AKI-03-01,243263,3,PENDING,En suspens,,,20200911,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, TWO-ARM PARALLEL-GROUP, MULTI-CENTER PHASE 3 PIVOTAL TRIAL TO INVESTIGATE THE EFFICACY AND SAFETY OF RECOMBINANT HUMAN ALKALINE PHOSPHATASE FOR TREATMENT OF PATIENTS WITH SEPSIS ASSOCIATED ACUTE KIDNEY INJURY","UN ESSAI PIVOT MULTICENTRIQUE, RANDOMISÉ, À DOUBLE INSU, CONTRÔLÉ PAR PLACEBO ET À DEUX GROUPES PARALLÈLES POUR ÉTUDIER L¿EFFICACITÉ ET L¿INNOCUITÉ DE LA PHOSPHATASE ALCALINE RECOMBINANTE POUR LE TRAITEMENT DES PATIENTS ATTEINTS DE SEPTICÉMIE ASSOCIÉE À UNE LÉSION RÉNALE AIGUË.","{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",AM-PHARMA B.V.,RECOMBINANT HUMAN ALKALINE PHOSPHATASE (RECAP),PHOSPHATASE ALCALINE RECOMBINANTE,true,true,,20200924 08:25:44 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200925 08:26:38 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200925 08:26:38 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200928 08:30:48 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200928 08:30:48 GMT
57705,AP-RECAP-AKI-03-01,243263,3,PENDING,En suspens,,,20200911,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, TWO-ARM PARALLEL-GROUP, MULTI-CENTER PHASE 3 PIVOTAL TRIAL TO INVESTIGATE THE EFFICACY AND SAFETY OF RECOMBINANT HUMAN ALKALINE PHOSPHATASE FOR TREATMENT OF PATIENTS WITH SEPSIS ASSOCIATED ACUTE KIDNEY INJURY","UN ESSAI PIVOT MULTICENTRIQUE, RANDOMISÉ, À DOUBLE INSU, CONTRÔLÉ PAR PLACEBO ET À DEUX GROUPES PARALLÈLES POUR ÉTUDIER L¿EFFICACITÉ ET L¿INNOCUITÉ DE LA PHOSPHATASE ALCALINE RECOMBINANTE POUR LE TRAITEMENT DES PATIENTS ATTEINTS DE SEPTICÉMIE ASSOCIÉE À UNE LÉSION RÉNALE AIGUË.","{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",AM-PHARMA B.V.,RECOMBINANT HUMAN ALKALINE PHOSPHATASE (RECAP),PHOSPHATASE ALCALINE RECOMBINANTE,true,true,,20200928 08:30:48 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200929 08:31:25 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200929 08:31:25 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20200929 08:31:25 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200929 08:31:25 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20201016 08:46:39 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20200930 08:32:04 GMT
56454,CONTROL-COVID-FAVIPIRAVIR-1,239133,1,ONGOING,En cours,20200925,,20200518,CONTROL OF COVID-19 OUTBREAKS IN LONG TERM CARE,LE CONTRÔLE DES ÉCLOSIONS COVID-19 DANS L¿ÉTABLISSEMENT DE SOINS DE LONGUE DURÉE,"{""CORONAVIRUS DISEASE (COVID-19)""}",APPILI THERAPEUTICS INC,FAVIPIRAVIR,,true,true,,20200930 08:32:04 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200930 08:32:04 GMT
57705,AP-RECAP-AKI-03-01,243263,3,PENDING,En suspens,,,20200911,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, TWO-ARM PARALLEL-GROUP, MULTI-CENTER PHASE 3 PIVOTAL TRIAL TO INVESTIGATE THE EFFICACY AND SAFETY OF RECOMBINANT HUMAN ALKALINE PHOSPHATASE FOR TREATMENT OF PATIENTS WITH SEPSIS ASSOCIATED ACUTE KIDNEY INJURY","UN ESSAI PIVOT MULTICENTRIQUE, RANDOMISÉ, À DOUBLE INSU, CONTRÔLÉ PAR PLACEBO ET À DEUX GROUPES PARALLÈLES POUR ÉTUDIER L¿EFFICACITÉ ET L¿INNOCUITÉ DE LA PHOSPHATASE ALCALINE RECOMBINANTE POUR LE TRAITEMENT DES PATIENTS ATTEINTS DE SEPTICÉMIE ASSOCIÉE À UNE LÉSION RÉNALE AIGUË.","{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",AM-PHARMA B.V.,RECOMBINANT HUMAN ALKALINE PHOSPHATASE (RECAP),PHOSPHATASE ALCALINE RECOMBINANTE,true,true,,20200930 08:32:04 GMT
57765,ARBS-CO-II-0001,243532,3,PENDING,En suspens,,,20200928,HOST RESPONSE MEDIATORS IN CORONAVIRUS (COVID-19) INFECTION - IS THERE A PROTECTIVE EFFECT OF LOSARTAN ON OUTCOMES OF CORONAVIRUS INFECTION? (ARBS CORONA II),RÉPONSE DE L'HÔTE DES MÉDIATEURS PAR L¿INFECTION PAR LE CORONAVIRUS (COVID-19) -  Y A-T-IL UN EFFET PROTECTEUR DU MÉDICAMENT LOSARTAN SUR LES RÉSULTATS DE L¿INFECTION PAR LE CORONAVIRUS?,"{""CORONAVIRUS DISEASE (COVID-19)""}",PROVIDENCE HEALTH CARE-SAINT PAUL'S HOSPITAL,LOSARTAN,,true,true,,20200930 08:32:04 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20201006 08:45:27 GMT
57705,AP-RECAP-AKI-03-01,243263,3,PENDING,En suspens,,,20200911,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, TWO-ARM PARALLEL-GROUP, MULTI-CENTER PHASE 3 PIVOTAL TRIAL TO INVESTIGATE THE EFFICACY AND SAFETY OF RECOMBINANT HUMAN ALKALINE PHOSPHATASE FOR TREATMENT OF PATIENTS WITH SEPSIS ASSOCIATED ACUTE KIDNEY INJURY","UN ESSAI PIVOT MULTICENTRIQUE, RANDOMISÉ, À DOUBLE INSU, CONTRÔLÉ PAR PLACEBO ET À DEUX GROUPES PARALLÈLES POUR ÉTUDIER L¿EFFICACITÉ ET L¿INNOCUITÉ DE LA PHOSPHATASE ALCALINE RECOMBINANTE POUR LE TRAITEMENT DES PATIENTS ATTEINTS DE SEPTICÉMIE ASSOCIÉE À UNE LÉSION RÉNALE AIGUË.","{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",AM-PHARMA B.V.,RECOMBINANT HUMAN ALKALINE PHOSPHATASE (RECAP),PHOSPHATASE ALCALINE RECOMBINANTE,true,true,,20201006 08:45:27 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20201007 08:46:05 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20201007 08:46:05 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20201007 08:46:05 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20201008 08:46:47 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20201008 08:46:47 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20201001 08:42:24 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20201001 08:42:24 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20201002 08:43:00 GMT
56253,RAPID COVID COAG,238510,1,ONGOING,En cours,20200917,,20200424,COAGULOPATHY OF COVID-19: A PRAGMATIC RANDOMIZED CONTROLLED TRIAL OF THERAPEUTIC ANTICOAGULATION VERSUS STANDARD CARE AS A RAPID RESPONSE TO THE COVID-19 PANDEMIC (RAPID COVID COAG),COAGULOPATHIE DE LA COVID 19 : UN ESSAI CONTRÔLÉ ET RANDOMISÉ PRAGMATIQUE DE L¿ANTICOAGULOTHÉRAPIE THÉRAPEUTIQUE PAR RAPPORT AUX SOINS STANDARD COMME RÉPONSE RAPIDE À LA PANDÉMIE DE LA COVID 19 (COAG RAPIDE DE LA COVID).,"{""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,FONDAPARINUX / INNOHEP / FRAGMIN / LOVENOX / LOVENOX HP / HEPARIN SODIUM INJECTION / HEPARIN SODIUM AND 0.9% SODIUM CHLORIDE INJECTION / HEPARIN SODIUM IN 5% DEXTROSE INJECTION,FONDAPARINUX / INNOHEP / FRAGMIN / LOVENOX / LOVENOX HP / HEPARIN SODIUM INJECTION / HEPARIN SODIUM AND 0.9% SODIUM CHLORIDE INJECTION / HEPARIN SODIUM IN 5% DEXTROSE INJECTION,true,true,,20201002 08:43:00 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20201002 08:43:00 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20201002 08:43:00 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20201005 08:44:36 GMT
